# airline	from	to	codeshare	stops	equipment
# Date: 2012-10-14
S4	LIS	LHR	*	0	320 319
S4	LIS	MAD	*	0	319 100 ER4 320
S4	LIS	OPO	*	0	319 100 ER4 320
S4	LIS	PDL		0	320 313
S4	LIS	PDL	*	0	319 320
S4	LIS	PIX	*	0	320
S4	LIS	PXO	*	0	319
S4	LIS	SMA		0	320
S4	LIS	SSA		0	313
S4	LIS	SVQ	*	0	BEH
S4	LIS	TER		0	320 313
S4	LIS	TER	*	0	332 320 319 321
S4	LIS	VLC	*	0	100 ER4
S4	LIS	YYZ		0	313
S4	LIS	ZRH	*	0	321 319 320
S4	LPA	FNC	*	0	DH4
S4	MAD	LIS	*	0	100 319 ER4 320
S4	MAD	OPO	*	0	ER4
S4	MUC	OPO		0	320
S4	OPO	BCN	*	0	ER4
S4	OPO	CPH		0	320
S4	OPO	FNC	*	0	319
S4	OPO	LIS	*	0	319 ER4 320 100 321
S4	OPO	MAD	*	0	ER4
S4	OPO	MUC		0	320
S4	OPO	PDL		0	320
S4	OPO	YYZ		0	313
S4	ORY	FNC	*	0	321
S4	PDL	ARN		0	320
S4	PDL	BOS		0	313
S4	PDL	FNC	*	0	DH4
S4	PDL	FRA		0	320
S4	PDL	LGW		0	320
S4	PDL	LIS		0	320 313
S4	PDL	LIS	*	0	319 320
S4	PDL	OPO		0	320
S4	PDL	YYZ		0	313
S4	PIX	TER	*	0	320
S4	PXO	LIS	*	0	319
S4	SMA	PDL		0	320
S4	SSA	LIS		0	313
S4	SVQ	LIS	*	0	BEH
S4	TER	LIS		0	320 313
S4	TER	LIS	*	0	320 319 321
S4	VLC	LIS	*	0	ER4 100
S4	YYZ	LIS		0	313
S4	YYZ	OPO		0	313
S4	YYZ	PDL		0	313
S4	ZRH	LIS	*	0	321 320 319
S5	BEL	MAB		0	CNC
S5	BSB	GYN		0	CNC
S5	CDJ	CMP		0	CNC
S5	CKS	MAB		0	CNC
S5	GRP	MQH		0	CNC
S5	IMP	BSS		0	CNC
S5	MAB	IMP		0	CNC
S5	MAB	OIA		0	CNC
S5	MAB	RDC		0	CNC
S5	MQH	BSB		0	CNC
S5	OIA	CKS		0	CNC
S5	RDC	CDJ		0	CNC
S5	STZ	SXO		0	CNC
S5	SXO	GRP		0	CNC
S5	SXX	OIA		0	CNC
S7	AAQ	DME		0	734
S7	ABA	DME		0	320 319
S7	AER	DME		0	319 738 320
S7	ALA	OVB		0	320
S7	ALC	DME		0	320 763
S7	AMM	DME	*	0	320
S7	ASB	DME		0	319
S7	ASF	DME		0	319
S7	AUH	DME	*	0	320
S7	BAX	DME		0	734 319
S7	BKK	IKT		0	763
S7	BOJ	DME		0	763 320
S7	BTK	DME		0	319
S7	BUS	DME		0	319
S7	BUS	DME	*	0	CRJ
S7	CEK	DME		0	319
S7	CEK	DYU		0	319
S7	CEK	EVN		0	319
S7	CEK	LBD		0	319
S7	CEK	TJU		0	319
S7	DME	AAQ		0	734
S7	DME	ABA		0	319 320
S7	DME	AER		0	319 738 320
S7	DME	ALC		0	320 763
S7	DME	AMM	*	0	320
S7	DME	ASB		0	319
S7	DME	ASF		0	319
S7	DME	AUH	*	0	320
S7	DME	BAX		0	319 734
S7	DME	BOJ		0	763 320
S7	DME	BTK		0	319
S7	DME	BUS		0	319
S7	DME	BUS	*	0	CRJ
S7	DME	CEK		0	319
S7	DME	DUS	*	0	320
S7	DME	EVN		0	319 320 763
S7	DME	FRA		0	319 320
S7	DME	GOJ		0	319
S7	DME	GYD		0	320 319
S7	DME	GYD	*	0	757
S7	DME	HTA	*	0	738
S7	DME	IKT		0	763 320
S7	DME	KBP		0	319
S7	DME	KBP	*	0	735
S7	DME	KEJ		0	320
S7	DME	KGD		0	738 319
S7	DME	KIV		0	319 320
S7	DME	KJA		0	319 738 320
S7	DME	KRR		0	319 734 320 738
S7	DME	KUF		0	319
S7	DME	KUT		0	319
S7	DME	KZN		0	319
S7	DME	LBD		0	320
S7	DME	LED		0	319 738 320
S7	DME	LIS	*	0	320
S7	DME	MAD		0	320
S7	DME	MAD	*	0	319
S7	DME	MRV		0	734
S7	DME	MSQ		0	319
S7	DME	MSQ	*	0	735 CRJ
S7	DME	MUC		0	320 319
S7	DME	MUC	*	0	738 320
S7	DME	NJC		0	734
S7	DME	NOZ		0	319
S7	DME	NSK	*	0	738
S7	DME	NUX	*	0	738
S7	DME	NYM		0	319
S7	DME	ODS		0	319
S7	DME	OGZ		0	319
S7	DME	OMS		0	319 320
S7	DME	OSS	*	0	738
S7	DME	OVB		0	738 320 319 310
S7	DME	OVB	*	0	738
S7	DME	PEE		0	319
S7	DME	PWQ		0	319
S7	DME	REN	*	0	735
S7	DME	RGK		0	319
S7	DME	ROV		0	319
S7	DME	SIP		0	319
S7	DME	SIP	*	0	738
S7	DME	STW		0	319
S7	DME	SVX		0	319 320
S7	DME	TBS		0	319
S7	DME	TIV		0	320
S7	DME	TJM		0	319
S7	DME	TJU		0	320
S7	DME	TOF	*	0	738
S7	DME	UFA		0	319 320
S7	DME	UGC		0	310
S7	DME	UKK		0	320
S7	DME	UUD		0	319
S7	DME	VAR		0	320 763 319
S7	DME	VIE	*	0	320
S7	DME	VLC		0	319
S7	DME	VOG		0	319 320
S7	DME	YKS	*	0	738
S7	DUS	DME	*	0	320
S7	DUS	LED	*	0	320
S7	DXB	OVB		0	320
S7	DYU	CEK		0	319
S7	DYU	OVB		0	320
S7	EVN	CEK		0	319
S7	EVN	DME		0	319 320 763
S7	EVN	OVB		0	320
S7	FRA	DME		0	319 320
S7	FRA	OVB	*	0	738
S7	FRU	OVB		0	320
S7	GDX	IKT		0	320
S7	GOJ	DME		0	319
S7	GYD	DME		0	320 319
S7	GYD	DME	*	0	757
S7	GYD	OVB		0	320
S7	HKG	KHV		0	320
S7	HKG	VVO		0	320
S7	HTA	DME	*	0	738
S7	HTA	OVB	*	0	738
S7	IKT	DME		0	763 320
S7	IKT	GDX		0	320
S7	IKT	OVB		0	320
S7	IKT	PEK		0	320
S7	IKT	VVO		0	320
S7	IKT	YKS		0	320
S7	KBP	DME		0	319
S7	KBP	DME	*	0	735
S7	KEJ	DME		0	320
S7	KGD	DME		0	738 319
S7	KGD	TXL	*	0	DH4
S7	KHV	HKG		0	320
S7	KHV	NRT		0	320
S7	KHV	OVB		0	320
S7	KHV	PEK		0	320
S7	KHV	PKC		0	320
S7	KHV	UUS		0	320
S7	KHV	VVO		0	320
S7	KIV	DME		0	319 320
S7	KJA	DME		0	320 319 738
S7	KJA	OVB		0	320
S7	KJA	PEK		0	319 320
S7	KRR	DME		0	319 734 320 738
S7	KUF	DME		0	319
S7	KUT	DME		0	319
S7	KZN	DME		0	319
S7	LBD	CEK		0	319
S7	LBD	DME		0	320
S7	LBD	OVB		0	320
S7	LED	DME		0	319 738 320
S7	LED	DUS	*	0	320
S7	LED	MSQ	*	0	CRJ 735
S7	LED	OVB		0	738 320
S7	LED	OVB	*	0	738
S7	LIS	DME	*	0	320
S7	MAD	DME		0	320
S7	MAD	DME	*	0	319
S7	MRV	DME		0	734
S7	MSQ	DME		0	319
S7	MSQ	DME	*	0	CRJ 735
S7	MSQ	LED	*	0	CRJ 735
S7	MSQ	OVB	*	0	735
S7	MUC	DME		0	320 319
S7	MUC	DME	*	0	738 320
S7	NJC	DME	*	0	734
S7	NOZ	DME		0	319
S7	NRT	KHV		0	320
S7	NRT	VVO		0	320
S7	NSK	DME	*	0	738
S7	NSK	OVB		0	320
S7	NUX	DME	*	0	738
S7	NYM	DME		0	319
S7	ODS	DME		0	319
S7	OGZ	DME		0	319
S7	OMS	DME		0	320 319
S7	OMS	PEK		0	319
S7	OSS	DME	*	0	738
S7	OSS	OVB		0	320
S7	OVB	ALA		0	320
S7	OVB	BKK		0	763
S7	OVB	DME		0	320 319 738
S7	OVB	DME	*	0	738
S7	OVB	DXB		0	320
S7	OVB	DYU		0	320
S7	OVB	EVN		0	320
S7	OVB	FRA	*	0	738
S7	OVB	FRU		0	320
S7	OVB	GYD		0	320
S7	OVB	HTA		0	738
S7	OVB	IKT		0	320
S7	OVB	KHV		0	320
S7	OVB	KJA		0	320
S7	OVB	LBD		0	320
S7	OVB	LED		0	738 320
S7	OVB	MSQ	*	0	735
S7	OVB	NSK		0	320
S7	OVB	OSS		0	320
S7	OVB	PEK		0	320
S7	OVB	PRG		0	320
S7	OVB	TAS		0	320
S7	OVB	URC		0	320
S7	OVB	UUD	*	0	738
S7	OVB	VVO		0	320
S7	OVB	YKS	*	0	738
S7	PEE	DME		0	319
S7	PEK	IKT		0	320
S7	PEK	KHV		0	320
S7	PEK	KJA		0	319 320
S7	PEK	OMS		0	319
S7	PEK	OVB		0	320
S7	PEK	PKC		0	320
S7	PEK	SVX		0	320
S7	PEK	UUD	*	0	738
S7	PEK	VVO		0	320
S7	PEK	YKS	*	0	738
S7	PKC	KHV		0	320
S7	PKC	PEK		0	320
S7	PKC	VVO		0	320
S7	PRG	OVB		0	320
S7	PWQ	DME		0	319
S7	REN	DME	*	0	735
S7	RGK	DME		0	319
S7	ROV	DME		0	319
S7	SIP	DME		0	319
S7	SIP	DME	*	0	738
S7	STW	DME		0	319
S7	SVX	DME		0	319 320
S7	SVX	PEK		0	320
S7	SVX	TJU		0	319
S7	TAS	OVB		0	320
S7	TBS	DME		0	319
S7	TIV	DME		0	320
S7	TJM	DME		0	319
S7	TJU	CEK		0	319
S7	TJU	DME		0	320
S7	TJU	SVX		0	319
S7	TOF	DME		0	738
S7	TXL	KGD	*	0	DH4
S7	UFA	DME		0	319 320
S7	UGC	DME		0	310
S7	UKK	DME		0	320
S7	URC	OVB		0	320
S7	UUD	DME		0	319
S7	UUD	OVB	*	0	738
S7	UUD	PEK	*	0	738
S7	UUS	KHV		0	320
S7	UUS	VVO		0	320
S7	VAR	DME		0	320 763 319
S7	VIE	DME	*	0	320
S7	VLC	DME		0	319
S7	VOG	DME		0	319 320
S7	VVO	HKG		0	320
S7	VVO	IKT		0	320
S7	VVO	KHV		0	320
S7	VVO	NRT		0	320
S7	VVO	OVB		0	320
S7	VVO	PEK		0	320
S7	VVO	PKC		0	320
S7	VVO	UUS		0	320
S7	YKS	DME	*	0	738
S7	YKS	IKT		0	320
S7	YKS	OVB	*	0	738
S7	YKS	PEK	*	0	738
SA	ABJ	ACC		0	332
SA	ACC	ABJ		0	332
SA	ACC	JNB		0	332
SA	ADD	BKO	*	0	752
SA	ADD	JNB	*	0	738
SA	APL	JNB	*	0	ER3
SA	BEW	JNB	*	0	ER3
SA	BFN	CPT	*	0	CR2 DH4
SA	BFN	DUR	*	0	ER3 J41
SA	BFN	JNB	*	0	DH4 CR7 CR2
SA	BFN	PLZ	*	0	J41
SA	BJM	JNB		0	319
SA	BJM	KGL		0	319
SA	BKK	JNB	*	0	777
SA	BKO	ADD	*	0	752
SA	BKO	DKR	*	0	752
SA	BLZ	JNB		0	738
SA	BOM	JNB		0	332
SA	BUQ	JNB	*	0	AR8
SA	BZV	JNB		0	319
SA	CAI	JNB	*	0	333 330
SA	COO	PNR		0	319
SA	CPT	BFN	*	0	CR2 DH4
SA	CPT	DUR	*	0	738 CR2 CR7
SA	CPT	DXB	*	0	77W
SA	CPT	ELS	*	0	DH4 CR2
SA	CPT	GRJ	*	0	ER3 AR8
SA	CPT	HDS	*	0	CR2
SA	CPT	HLA	*	0	738
SA	CPT	JNB		0	738 346 332 343 319
SA	CPT	KIM	*	0	CR2 ER3
SA	CPT	MPM	*	0	CR2
SA	CPT	MQP	*	0	AR8
SA	CPT	MRU	*	0	319 343
SA	CPT	PLZ	*	0	DH4 CR2
SA	CPT	UTN	*	0	ER3
SA	CPT	WDH	*	0	CR2
SA	CPT	WVB	*	0	CR2
SA	DAR	JNB		0	319 738
SA	DKR	BKO	*	0	752
SA	DKR	IAD		0	343
SA	DKR	JNB		0	343
SA	DLA	LBV		0	319
SA	DUR	BFN	*	0	ER3 J41
SA	DUR	CPT	*	0	CR2 738 CR7
SA	DUR	DXB	*	0	77W
SA	DUR	ELS	*	0	CR7 CR2
SA	DUR	GRJ	*	0	ER3
SA	DUR	JNB		0	320 319 738
SA	DUR	LUN	*	0	CR2
SA	DUR	MPM	*	0	J41
SA	DUR	MQP	*	0	J41 ER3
SA	DUR	MRU	*	0	319
SA	DUR	PLZ	*	0	CR2 CR7
SA	DXB	CPT	*	0	77W
SA	DXB	DUR	*	0	77W
SA	DXB	JNB	*	0	77W
SA	EBB	JNB		0	319
SA	ELS	CPT	*	0	DH4 CR2
SA	ELS	DUR	*	0	CR7 CR2
SA	ELS	JNB		0	319 738
SA	ELS	JNB	*	0	DH4 CR7 CR2
SA	ELS	PLZ	*	0	J41
SA	EZE	JNB		0	343
SA	FBM	JNB	*	0	733
SA	FIH	JNB		0	738 343
SA	FRA	JNB		0	346
SA	FRA	JNB	*	0	388
SA	GBE	JNB	*	0	DH4 CR2
SA	GRJ	CPT	*	0	ER3 AR8
SA	GRJ	DUR	*	0	ER3
SA	GRJ	JNB	*	0	CR7 DH4
SA	GRU	JNB		0	343 332 342
SA	HDS	CPT	*	0	CR2
SA	HDS	JNB	*	0	DH4
SA	HKG	JNB		0	343
SA	HLA	CPT	*	0	738
SA	HRE	JNB		0	738 319 332
SA	HRE	JNB	*	0	ER3 AR8
SA	IAD	DKR		0	343
SA	JFK	JNB		0	346
SA	JNB	ACC		0	332
SA	JNB	ADD	*	0	738
SA	JNB	APL	*	0	ER3
SA	JNB	BEW	*	0	ER3
SA	JNB	BFN	*	0	CR7 DH4 CR2
SA	JNB	BJM		0	319
SA	JNB	BKK	*	0	777
SA	JNB	BLZ		0	738
SA	JNB	BOM		0	332
SA	JNB	BUQ	*	0	AR8
SA	JNB	BZV		0	319
SA	JNB	CAI	*	0	333
SA	JNB	CPT		0	738 346 332 343 319
SA	JNB	DAR		0	319 738
SA	JNB	DKR		0	343
SA	JNB	DUR		0	319 738 320
SA	JNB	DXB	*	0	77W
SA	JNB	EBB		0	319
SA	JNB	ELS		0	319 738
SA	JNB	ELS	*	0	DH4 CR7 CR2
SA	JNB	EZE		0	343
SA	JNB	FBM	*	0	733
SA	JNB	FIH		0	738 343
SA	JNB	FRA		0	346
SA	JNB	FRA	*	0	388
SA	JNB	GBE	*	0	DH4 CR2
SA	JNB	GRJ	*	0	CR7 DH4
SA	JNB	GRU		0	332 343 342
SA	JNB	HDS	*	0	DH4
SA	JNB	HKG		0	343
SA	JNB	HRE		0	738 319 332
SA	JNB	HRE	*	0	ER3 AR8
SA	JNB	JFK		0	346
SA	JNB	KIM	*	0	DH4 CR7 CR2
SA	JNB	LAD		0	346
SA	JNB	LBV		0	319
SA	JNB	LHR		0	343 332 346
SA	JNB	LLW		0	738 332
SA	JNB	LOS		0	343 346
SA	JNB	LUN		0	738 319
SA	JNB	LUN	*	0	ER3
SA	JNB	LVI		0	319
SA	JNB	MPM		0	319
SA	JNB	MPM	*	0	E90 DH4 737
SA	JNB	MQP	*	0	ER3 AR8 J41
SA	JNB	MRU		0	738
SA	JNB	MRU	*	0	332 343 319
SA	JNB	MSU	*	0	ER3
SA	JNB	MTS	*	0	ER3
SA	JNB	MUB	*	0	ER3 AR8
SA	JNB	MUC		0	346 332 343
SA	JNB	NBO		0	319 738
SA	JNB	NLA		0	319
SA	JNB	NLA	*	0	ER3 AR8
SA	JNB	PEK		0	346
SA	JNB	PER		0	343 346
SA	JNB	PHW	*	0	J41
SA	JNB	PLZ		0	319 738
SA	JNB	PLZ	*	0	CR7
SA	JNB	PNR		0	319
SA	JNB	POL	*	0	ER3
SA	JNB	PTG	*	0	ER3 J41
SA	JNB	PZB	*	0	AR8 J41
SA	JNB	RCB	*	0	DH4
SA	JNB	SIN	*	0	772
SA	JNB	SYD	*	0	744
SA	JNB	TET	*	0	AR8
SA	JNB	TNR	*	0	AR8
SA	JNB	UTN	*	0	ER3
SA	JNB	UTT	*	0	ER3
SA	JNB	VFA		0	319
SA	JNB	WDH		0	738 319
SA	JNB	WDH	*	0	CR2
SA	JNB	WVB	*	0	CR7
SA	JNB	ZRH	*	0	343
SA	KGL	BJM		0	319
SA	KIM	CPT	*	0	CR2 ER3
SA	KIM	JNB	*	0	DH4 CR7 CR2
SA	LAD	JNB		0	346
SA	LBV	DLA		0	319
SA	LBV	JNB		0	319
SA	LHR	JNB		0	346 332 343
SA	LLW	JNB		0	738 332
SA	LOS	JNB		0	343 346
SA	LUN	DUR	*	0	CR2
SA	LUN	JNB		0	738 319
SA	LUN	JNB	*	0	ER3
SA	LVI	JNB		0	319
SA	LVI	MQP	*	0	ER3 J41
SA	MPM	CPT	*	0	CR2
SA	MPM	DUR	*	0	J41
SA	MPM	JNB		0	319
SA	MPM	JNB	*	0	E90 DH4 737
SA	MQP	CPT	*	0	AR8
SA	MQP	DUR	*	0	J41 ER3
SA	MQP	JNB	*	0	ER3 AR8 J41
SA	MQP	LVI	*	0	ER3 J41
SA	MRU	CPT	*	0	319 343
SA	MRU	DUR	*	0	319
SA	MRU	JNB		0	738
SA	MRU	JNB	*	0	332 343 319
SA	MSU	JNB	*	0	ER3
SA	MTS	JNB	*	0	ER3
SA	MUB	JNB	*	0	ER3 AR8
SA	MUC	JNB		0	343 346 332
SA	NBO	JNB		0	319 738
SA	NLA	JNB		0	319
SA	NLA	JNB	*	0	ER3 AR8
SA	PEK	JNB		0	346
SA	PER	JNB		0	346 343
SA	PHW	JNB	*	0	J41
SA	PLZ	BFN	*	0	J41
SA	PLZ	CPT	*	0	DH4 CR2
SA	PLZ	DUR	*	0	CR2 CR7
SA	PLZ	ELS	*	0	J41
SA	PLZ	JNB		0	738 319
SA	PLZ	JNB	*	0	CR7
SA	PNR	COO		0	319
SA	PNR	JNB		0	319
SA	POL	JNB	*	0	ER3
SA	PTG	JNB	*	0	ER3 J41
SA	PZB	JNB	*	0	AR8 J41
SA	RCB	JNB	*	0	DH4
SA	SIN	JNB	*	0	772
SA	SYD	JNB	*	0	744
SA	TET	JNB	*	0	AR8
SA	TNR	JNB	*	0	AR8
SA	UTN	CPT	*	0	ER3
SA	UTN	JNB	*	0	ER3
SA	UTT	JNB	*	0	ER3
SA	VFA	JNB		0	319
SA	WDH	CPT	*	0	CR2
SA	WDH	JNB		0	319 738
SA	WDH	JNB	*	0	CR2
SA	WVB	CPT	*	0	CR2
SA	WVB	JNB	*	0	CR7
SA	ZRH	JNB	*	0	343
SB	AKL	NOU		0	332 320
SB	AKL	NOU	*	0	320
SB	BNE	NOU		0	320
SB	BNE	NOU	*	0	73H
SB	FUT	WLS		0	DHT
SB	ICN	NOU		0	332
SB	KIX	NOU		0	332
SB	NAN	NOU		0	320
SB	NAN	WLS		0	320
SB	NOU	AKL		0	332 320
SB	NOU	AKL	*	0	320
SB	NOU	BNE		0	320
SB	NOU	BNE	*	0	73H
SB	NOU	ICN		0	332
SB	NOU	KIX		0	332
SB	NOU	NAN		0	320
SB	NOU	NRT		0	343 332
SB	NOU	PPT		0	343
SB	NOU	SYD		0	320 343
SB	NOU	SYD	*	0	73H 763
SB	NOU	VLI		0	320
SB	NOU	WLS		0	320
SB	NRT	NOU		0	343 332
SB	PPT	NOU		0	343
SB	SYD	NOU		0	320 343
SB	SYD	NOU	*	0	73H 763
SB	VLI	NOU		0	320
SB	WLS	FUT		0	DHT
SB	WLS	NAN		0	320
SB	WLS	NOU		0	320
SC	CAN	TAO		0	738
SC	CAN	TNA		0	738
SC	CAN	YNT		0	733
SC	CGO	CKG		0	738
SC	CGO	KWE		0	738
SC	CGO	KWL		0	738
SC	CGO	MIG		0	CR2
SC	CGO	TAO		0	738
SC	CGO	TNA		0	CR2 738
SC	CGO	XMN		0	738
SC	CGQ	TAO		0	CR7 738
SC	CGQ	TNA		0	733
SC	CGQ	WEH		0	CR2
SC	CGQ	YNT		0	CR2
SC	CKG	CGO		0	738
SC	CKG	KWE		0	738 737
SC	CKG	TAO		0	738
SC	CKG	TNA		0	738 733 737
SC	CKG	WUH		0	738
SC	CKG	XMN		0	738
SC	CSX	HFE		0	738
SC	CSX	TNA		0	738
SC	CSX	XMN		0	738
SC	CTU	JDZ		0	738
SC	CTU	KWL		0	738
SC	CTU	TAO		0	738
SC	CTU	TNA		0	738
SC	DLC	TAO		0	738 CR7
SC	DLC	TNA		0	738
SC	DSN	TSN		0	CR7
SC	FOC	HFE		0	738
SC	FOC	NKG		0	738
SC	HET	TNA		0	738
SC	HET	TSN		0	737
SC	HFE	CSX		0	738
SC	HFE	FOC		0	738
SC	HFE	KWE		0	CR2
SC	HFE	TAO		0	738
SC	HFE	TNA		0	738 CR2
SC	HFE	XMN		0	738
SC	HGH	KWL		0	733 738
SC	HGH	TAO		0	738 CR7
SC	HGH	TNA		0	738 733 CR2
SC	HGH	XMN		0	738
SC	HGH	YNT		0	738
SC	HRB	TAO		0	738
SC	HRB	TNA		0	738
SC	HRB	YNT		0	738
SC	ICN	TAO		0	738
SC	ICN	TAO	*	0	320
SC	ICN	TNA		0	738
SC	INC	PEK		0	738
SC	INC	SJW		0	CR7
SC	INC	TNA		0	737 738
SC	INC	URC		0	738
SC	INC	WUH		0	738
SC	INC	XNN		0	737 738
SC	JDZ	CTU		0	738
SC	JDZ	XMN		0	738
SC	JNG	TAO		0	CR7
SC	JNG	XMN		0	CR7
SC	JNZ	TAO		0	CR7
SC	JUZ	XMN		0	738
SC	KHG	URC		0	738
SC	KHN	KOW		0	CR2
SC	KHN	TNA		0	CR2
SC	KHN	XIY		0	738
SC	KHN	XMN		0	738
SC	KIX	TAO	*	0	737
SC	KIX	TNA		0	737
SC	KMG	KWE		0	738
SC	KMG	NKG		0	738
SC	KMG	TAO		0	738
SC	KMG	TNA		0	738
SC	KMG	XMN		0	738
SC	KOW	KHN		0	CR2
SC	KWE	CGO		0	738
SC	KWE	CKG		0	738 737
SC	KWE	HFE		0	CR2
SC	KWE	KMG		0	738
SC	KWE	TNA		0	738
SC	KWE	WUH		0	738
SC	KWE	XIY		0	733 738
SC	KWE	XMN		0	738
SC	KWL	CGO		0	738
SC	KWL	CTU		0	738
SC	KWL	HGH		0	733 738
SC	KWL	NGB		0	738
SC	KWL	XMN		0	738
SC	LHW	TNA		0	738
SC	LHW	TYN		0	737
SC	LHW	URC		0	738
SC	LYA	XMN		0	738
SC	MIG	CGO		0	CR2
SC	NGB	KWL		0	738
SC	NGB	SWA		0	CR2
SC	NGB	TAO		0	738
SC	NGB	TNA		0	CR2
SC	NKG	FOC		0	738
SC	NKG	KMG		0	738
SC	NKG	TAO		0	738
SC	NKG	TYN		0	738
SC	NKG	XMN		0	738
SC	NNG	WUH		0	738
SC	NNG	XMN		0	738
SC	NNG	ZUH		0	738
SC	NRT	TAO	*	0	763
SC	PEK	INC		0	738
SC	PEK	TAO		0	738
SC	PEK	TNA		0	738
SC	PEK	WEH		0	738
SC	PEK	YNT		0	738 733
SC	PVG	TAO		0	738
SC	PVG	YNT		0	738
SC	RMQ	TNA		0	737
SC	SHA	TAO		0	738 737
SC	SHA	TNA		0	CR2 738
SC	SHA	WEH		0	737
SC	SHA	YNT		0	733
SC	SHE	TAO		0	738 CR2
SC	SHE	TNA		0	733
SC	SJW	INC		0	CR7
SC	SJW	TAO		0	CR7
SC	SWA	NGB		0	CR2
SC	SYX	XMN		0	733
SC	SZX	TAO		0	738
SC	SZX	TNA		0	737 738 733
SC	SZX	WNZ		0	738
SC	SZX	YNT		0	733
SC	TAO	CAN		0	738
SC	TAO	CGO		0	738
SC	TAO	CGQ		0	CR7 738
SC	TAO	CKG		0	738
SC	TAO	CTU		0	738
SC	TAO	DLC		0	738 CR7
SC	TAO	HFE		0	738
SC	TAO	HGH		0	738 CR7
SC	TAO	HRB		0	738
SC	TAO	ICN		0	738
SC	TAO	ICN	*	0	320
SC	TAO	JNG		0	CR7
SC	TAO	JNZ		0	CR7
SC	TAO	KIX	*	0	737
SC	TAO	KMG		0	738
SC	TAO	NGB		0	738
SC	TAO	NKG		0	738
SC	TAO	NRT	*	0	763
SC	TAO	PEK		0	738
SC	TAO	PVG		0	738
SC	TAO	SHA		0	738 737
SC	TAO	SHE		0	738 CR2
SC	TAO	SJW		0	CR7
SC	TAO	SZX		0	738
SC	TAO	TPE		0	738
SC	TAO	TPE	*	0	74E
SC	TAO	TSN		0	737 CR7
SC	TAO	TYN		0	738 737
SC	TAO	WNZ		0	738 CR2
SC	TAO	WUH		0	738
SC	TAO	WUS		0	737
SC	TAO	XIY		0	738
SC	TAO	XMN		0	738
SC	TNA	CAN		0	738
SC	TNA	CGO		0	CR2 738
SC	TNA	CGQ		0	733
SC	TNA	CKG		0	733 738 737
SC	TNA	CSX		0	738
SC	TNA	CTU		0	738
SC	TNA	DLC		0	738
SC	TNA	HET		0	738
SC	TNA	HFE		0	738 CR2
SC	TNA	HGH		0	733 738 CR2
SC	TNA	HRB		0	738
SC	TNA	ICN		0	738
SC	TNA	INC		0	738 737
SC	TNA	KHN		0	CR2
SC	TNA	KIX		0	737
SC	TNA	KMG		0	738
SC	TNA	KWE		0	738
SC	TNA	LHW		0	738
SC	TNA	NGB		0	CR2
SC	TNA	PEK		0	738
SC	TNA	RMQ		0	737
SC	TNA	SHA		0	CR2 738
SC	TNA	SHE		0	733
SC	TNA	SZX		0	737 738 733
SC	TNA	TPE		0	738
SC	TNA	TYN		0	CR2
SC	TNA	URC		0	738
SC	TNA	WEH		0	CR2
SC	TNA	WNZ		0	CR2
SC	TNA	WUH		0	738 733
SC	TNA	WUS		0	738
SC	TNA	XIY		0	733 738
SC	TNA	XMN		0	733 738
SC	TNA	YNT		0	CR2 738
SC	TPE	TAO		0	738
SC	TPE	TAO	*	0	74E
SC	TPE	TNA		0	738
SC	TPE	YNT		0	738
SC	TSN	DSN		0	CR7
SC	TSN	HET		0	737
SC	TSN	TAO		0	737 CR7
SC	TYN	LHW		0	737
SC	TYN	NKG		0	738
SC	TYN	TAO		0	738 737
SC	TYN	TNA		0	CR2
SC	TYN	URC		0	738
SC	TYN	XIY		0	738
SC	TYN	YNT		0	738
SC	URC	INC		0	738
SC	URC	KHG		0	738
SC	URC	LHW		0	738
SC	URC	TNA		0	738
SC	URC	TYN		0	738
SC	WEH	CGQ		0	CR2
SC	WEH	PEK		0	738
SC	WEH	SHA		0	737
SC	WEH	TNA		0	CR2
SC	WNZ	SZX		0	738
SC	WNZ	TAO		0	CR2 738
SC	WNZ	TNA		0	CR2
SC	WNZ	ZUH		0	CR2
SC	WUH	CKG		0	738
SC	WUH	INC		0	738
SC	WUH	KWE		0	738
SC	WUH	NNG		0	738
SC	WUH	TAO		0	738
SC	WUH	TNA		0	738 733
SC	WUH	XMN		0	738
SC	WUH	YNT		0	738
SC	WUS	TAO		0	737
SC	WUS	TNA		0	738
SC	WUS	XMN		0	737 738
SC	XIY	KHN		0	738
SC	XIY	KWE		0	733 738
SC	XIY	TAO		0	738
SC	XIY	TNA		0	733 738
SC	XIY	TYN		0	738
SC	XIY	XNN		0	738
SC	XMN	CGO		0	738
SC	XMN	CKG		0	738
SC	XMN	CSX		0	738
SC	XMN	HFE		0	738
SC	XMN	HGH		0	738
SC	XMN	JDZ		0	738
SC	XMN	JNG		0	CR7
SC	XMN	JUZ		0	738
SC	XMN	KHN		0	738
SC	XMN	KMG		0	738
SC	XMN	KWE		0	738
SC	XMN	KWL		0	738
SC	XMN	LYA		0	738
SC	XMN	NKG		0	738
SC	XMN	NNG		0	738
SC	XMN	SYX		0	733
SC	XMN	TAO		0	738
SC	XMN	TNA		0	738 733
SC	XMN	WUH		0	738
SC	XMN	WUS		0	737 738
SC	XMN	ZUH		0	738
SC	XNN	INC		0	737 738
SC	XNN	XIY		0	738
SC	YNT	CAN		0	733
SC	YNT	CGQ		0	CR2
SC	YNT	HGH		0	738
SC	YNT	HRB		0	738
